,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,Year,Month
5293,200502,17,1930,200502,17,2030,1184883,5437671,MICHIGAN,2005,Flood,Z,76,WAYNE,DTX,17-FEB-05 19:30:00,EST,17-FEB-05 20:30:00,0,0,0,0,"AWOS,ASOS,MESONET,ETC",2005,2
5294,200502,15,600,200502,16,1100,1184884,5437672,MICHIGAN,2005,Flood,Z,83,MONROE,DTX,15-FEB-05 06:00:00,EST,16-FEB-05 11:00:00,0,0,0,0,"AWOS,ASOS,MESONET,ETC",2005,2
5403,200501,13,1100,200501,15,1600,1184603,5438608,MICHIGAN,2005,Winter Storm,Z,3,NORTHERN HOUGHTON,MQT,13-JAN-05 11:00:00,EST,15-JAN-05 16:00:00,0,0,0,0,TRAINED SPOTTER,2005,1
5404,200501,13,1100,200501,15,1600,1184603,5438609,MICHIGAN,2005,Winter Storm,Z,1,KEWEENAW,MQT,13-JAN-05 11:00:00,EST,15-JAN-05 16:00:00,0,0,0,0,TRAINED SPOTTER,2005,1
5411,200501,4,1900,200501,5,1700,1184631,5438364,MICHIGAN,2005,Heavy Snow,Z,74,JACKSON,GRR,04-JAN-05 19:00:00,EST,05-JAN-05 17:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
5414,200501,14,0,200501,15,1600,1184603,5438610,MICHIGAN,2005,Cold/Wind Chill,Z,9,GOGEBIC,MQT,14-JAN-05 00:00:00,CST,15-JAN-05 16:00:00,0,0,0,0,"AWOS,ASOS,MESONET,ETC",2005,1
5428,200501,4,1900,200501,5,1700,1184631,5438360,MICHIGAN,2005,Heavy Snow,Z,64,ALLEGAN,GRR,04-JAN-05 19:00:00,EST,05-JAN-05 17:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
5429,200501,4,1900,200501,5,1700,1184631,5438361,MICHIGAN,2005,Heavy Snow,Z,71,VAN BUREN,GRR,04-JAN-05 19:00:00,EST,05-JAN-05 17:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
5452,200501,2,100,200501,2,600,1184602,5438603,MICHIGAN,2005,Sleet,Z,7,LUCE,MQT,02-JAN-05 01:00:00,EST,02-JAN-05 06:00:00,0,0,0,0,TRAINED SPOTTER,2005,1
5453,200501,2,100,200501,2,600,1184602,5438604,MICHIGAN,2005,Sleet,Z,85,NORTHERN SCHOOLCRAFT,MQT,02-JAN-05 01:00:00,EST,02-JAN-05 06:00:00,0,0,0,0,GENERAL PUBLIC,2005,1
5479,200501,21,2300,200501,22,1900,1184633,5438372,MICHIGAN,2005,Heavy Snow,Z,57,KENT,GRR,21-JAN-05 23:00:00,EST,22-JAN-05 19:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
5480,200501,21,2300,200501,22,1900,1184633,5438373,MICHIGAN,2005,Heavy Snow,Z,58,IONIA,GRR,21-JAN-05 23:00:00,EST,22-JAN-05 19:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
5481,200501,21,2300,200501,22,1900,1184633,5438374,MICHIGAN,2005,Heavy Snow,Z,59,CLINTON,GRR,21-JAN-05 23:00:00,EST,22-JAN-05 19:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
5522,200501,4,1900,200501,5,1700,1184631,5438358,MICHIGAN,2005,Heavy Snow,Z,56,OTTAWA,GRR,04-JAN-05 19:00:00,EST,05-JAN-05 17:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
5523,200501,4,1900,200501,5,1700,1184631,5438359,MICHIGAN,2005,Heavy Snow,Z,57,KENT,GRR,04-JAN-05 19:00:00,EST,05-JAN-05 17:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
5533,200502,27,500,200502,27,1400,1184998,5438056,MICHIGAN,2005,Heavy Snow,Z,84,SOUTHERN HOUGHTON,MQT,27-FEB-05 05:00:00,EST,27-FEB-05 14:00:00,0,0,0,0,TRAINED SPOTTER,2005,2
5534,200502,28,1800,200502,28,2359,1184998,5438057,MICHIGAN,2005,Heavy Snow,Z,5,MARQUETTE,MQT,28-FEB-05 18:00:00,EST,28-FEB-05 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2005,2
5538,200501,4,1900,200501,5,1700,1184631,5438362,MICHIGAN,2005,Heavy Snow,Z,72,KALAMAZOO,GRR,04-JAN-05 19:00:00,EST,05-JAN-05 17:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
5539,200501,4,1900,200501,5,1700,1184631,5438363,MICHIGAN,2005,Heavy Snow,Z,73,CALHOUN,GRR,04-JAN-05 19:00:00,EST,05-JAN-05 17:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
5547,200502,28,600,200502,28,2359,1184998,5438058,MICHIGAN,2005,Heavy Snow,Z,9,GOGEBIC,MQT,28-FEB-05 06:00:00,CST,28-FEB-05 23:59:00,0,0,0,0,TRAINED SPOTTER,2005,2
5548,200502,28,1100,200502,28,2359,1184998,5438059,MICHIGAN,2005,Heavy Snow,Z,2,ONTONAGON,MQT,28-FEB-05 11:00:00,EST,28-FEB-05 23:59:00,0,0,0,0,TRAINED SPOTTER,2005,2
5552,200501,2,100,200501,2,1000,1184602,5438595,MICHIGAN,2005,Ice Storm,Z,13,DELTA,MQT,02-JAN-05 01:00:00,EST,02-JAN-05 10:00:00,0,0,0,0,LAW ENFORCEMENT,2005,1
5553,200501,1,2100,200501,2,400,1184602,5438596,MICHIGAN,2005,Sleet,Z,2,ONTONAGON,MQT,01-JAN-05 21:00:00,EST,02-JAN-05 04:00:00,0,0,0,0,TRAINED SPOTTER,2005,1
5596,200503,1,0,200503,1,200,1185684,5440788,MICHIGAN,2005,Heavy Snow,Z,2,ONTONAGON,MQT,01-MAR-05 00:00:00,EST,01-MAR-05 02:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
5597,200503,1,0,200503,1,100,1185684,5440789,MICHIGAN,2005,Heavy Snow,Z,9,GOGEBIC,MQT,01-MAR-05 00:00:00,CST,01-MAR-05 01:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
5610,200502,27,500,200502,27,1400,1184998,5438055,MICHIGAN,2005,Heavy Snow,Z,3,NORTHERN HOUGHTON,MQT,27-FEB-05 05:00:00,EST,27-FEB-05 14:00:00,0,0,0,0,TRAINED SPOTTER,2005,2
5615,200503,1,0,200503,1,1000,1185684,5440790,MICHIGAN,2005,Heavy Snow,Z,5,MARQUETTE,MQT,01-MAR-05 00:00:00,EST,01-MAR-05 10:00:00,0,0,0,0,OFFICIAL NWS OBS.,2005,3
5624,200501,21,1700,200501,22,1100,1184606,5438618,MICHIGAN,2005,Heavy Snow,Z,12,MENOMINEE,MQT,21-JAN-05 17:00:00,CST,22-JAN-05 11:00:00,0,0,0,0,TRAINED SPOTTER,2005,1
5625,200501,21,1800,200501,22,1200,1184606,5438619,MICHIGAN,2005,Heavy Snow,Z,13,DELTA,MQT,21-JAN-05 18:00:00,EST,22-JAN-05 12:00:00,0,0,0,0,TRAINED SPOTTER,2005,1
5626,200501,21,1800,200501,22,1200,1184606,5438620,MICHIGAN,2005,Heavy Snow,Z,14,SOUTHERN SCHOOLCRAFT,MQT,21-JAN-05 18:00:00,EST,22-JAN-05 12:00:00,0,0,0,0,TRAINED SPOTTER,2005,1
5630,200501,16,1600,200501,17,1100,1184604,5438615,MICHIGAN,2005,Heavy Snow,Z,7,LUCE,MQT,16-JAN-05 16:00:00,EST,17-JAN-05 11:00:00,0,0,0,0,TRAINED SPOTTER,2005,1
5679,200501,1,2000,200501,2,400,1184602,5438597,MICHIGAN,2005,Sleet,Z,4,BARAGA,MQT,01-JAN-05 20:00:00,EST,02-JAN-05 04:00:00,0,0,0,0,TRAINED SPOTTER,2005,1
5680,200501,1,2000,200501,2,400,1184602,5438598,MICHIGAN,2005,Sleet,Z,84,SOUTHERN HOUGHTON,MQT,01-JAN-05 20:00:00,EST,02-JAN-05 04:00:00,0,0,0,0,TRAINED SPOTTER,2005,1
5727,200502,13,2000,200502,14,800,1185143,5437181,MICHIGAN,2005,Ice Storm,Z,45,MECOSTA,GRR,13-FEB-05 20:00:00,EST,14-FEB-05 08:00:00,0,0,0,0,NWS STORM SURVEY,2005,2
5800,200501,21,2300,200501,22,1900,1184633,5438440,MICHIGAN,2005,Heavy Snow,Z,67,INGHAM,GRR,21-JAN-05 23:00:00,EST,22-JAN-05 19:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
5801,200501,21,2300,200501,22,1900,1184633,5438441,MICHIGAN,2005,Heavy Snow,Z,71,VAN BUREN,GRR,21-JAN-05 23:00:00,EST,22-JAN-05 19:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
5802,200501,21,2300,200501,22,1900,1184633,5438442,MICHIGAN,2005,Heavy Snow,Z,72,KALAMAZOO,GRR,21-JAN-05 23:00:00,EST,22-JAN-05 19:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
5816,200502,13,2000,200502,14,800,1185143,5437179,MICHIGAN,2005,Ice Storm,Z,39,OSCEOLA,GRR,13-FEB-05 20:00:00,EST,14-FEB-05 08:00:00,0,0,0,0,NWS STORM SURVEY,2005,2
5817,200502,13,2000,200502,14,800,1185143,5437180,MICHIGAN,2005,Ice Storm,Z,40,CLARE,GRR,13-FEB-05 20:00:00,EST,14-FEB-05 08:00:00,0,0,0,0,NWS STORM SURVEY,2005,2
5825,200501,21,2300,200501,22,1900,1184633,5438443,MICHIGAN,2005,Heavy Snow,Z,73,CALHOUN,GRR,21-JAN-05 23:00:00,EST,22-JAN-05 19:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
5882,200501,1,2000,200501,2,300,1184602,5438601,MICHIGAN,2005,Sleet,Z,10,IRON,MQT,01-JAN-05 20:00:00,CST,02-JAN-05 03:00:00,0,0,0,0,LAW ENFORCEMENT,2005,1
5883,200501,1,2300,200501,2,400,1184602,5438602,MICHIGAN,2005,Sleet,Z,11,DICKINSON,MQT,01-JAN-05 23:00:00,CST,02-JAN-05 04:00:00,0,0,0,0,TRAINED SPOTTER,2005,1
5942,200501,18,1100,200501,19,700,1184632,5438365,MICHIGAN,2005,Heavy Snow,Z,37,MASON,GRR,18-JAN-05 11:00:00,EST,19-JAN-05 07:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
6003,200501,4,1900,200501,5,1700,1184631,5438356,MICHIGAN,2005,Heavy Snow,Z,38,LAKE,GRR,04-JAN-05 19:00:00,EST,05-JAN-05 17:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
6091,200501,4,1900,200501,5,1700,1184631,5438357,MICHIGAN,2005,Heavy Snow,Z,39,OSCEOLA,GRR,04-JAN-05 19:00:00,EST,05-JAN-05 17:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
6099,200501,21,2300,200501,22,1900,1184633,5438444,MICHIGAN,2005,Heavy Snow,Z,74,JACKSON,GRR,21-JAN-05 23:00:00,EST,22-JAN-05 19:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
6100,200501,12,2240,200501,12,2240,1184634,5438445,MICHIGAN,2005,Hail,C,123,NEWAYGO,GRR,12-JAN-05 22:40:00,EST,12-JAN-05 22:40:00,0,0,0,0,LAW ENFORCEMENT,2005,1
6470,200501,13,1100,200501,14,1100,1184603,5438606,MICHIGAN,2005,Winter Storm,Z,4,BARAGA,MQT,13-JAN-05 11:00:00,EST,14-JAN-05 11:00:00,0,0,0,0,TRAINED SPOTTER,2005,1
6471,200501,13,1100,200501,14,1100,1184603,5438607,MICHIGAN,2005,Winter Storm,Z,84,SOUTHERN HOUGHTON,MQT,13-JAN-05 11:00:00,EST,14-JAN-05 11:00:00,0,0,0,0,TRAINED SPOTTER,2005,1
6577,200502,27,400,200502,27,1400,1184998,5438052,MICHIGAN,2005,Heavy Snow,Z,4,BARAGA,MQT,27-FEB-05 04:00:00,EST,27-FEB-05 14:00:00,0,0,0,0,TRAINED SPOTTER,2005,2
6592,200502,27,500,200502,27,1500,1184998,5438053,MICHIGAN,2005,Heavy Snow,Z,5,MARQUETTE,MQT,27-FEB-05 05:00:00,EST,27-FEB-05 15:00:00,0,0,0,0,TRAINED SPOTTER,2005,2
6656,200501,6,300,200501,6,517,1184624,5438626,MICHIGAN,2005,Winter Storm,Z,77,BERRIEN,IWX,06-JAN-05 03:00:00,EST,06-JAN-05 05:17:00,0,0,0,0,LAW ENFORCEMENT,2005,1
6756,200501,2,100,200501,2,1000,1184602,5438600,MICHIGAN,2005,Sleet,Z,6,ALGER,MQT,02-JAN-05 01:00:00,EST,02-JAN-05 10:00:00,0,0,0,0,DEPT OF HIGHWAYS,2005,1
6791,200501,2,100,200501,2,1000,1184602,5438516,MICHIGAN,2005,Ice Storm,Z,14,SOUTHERN SCHOOLCRAFT,MQT,02-JAN-05 01:00:00,EST,02-JAN-05 10:00:00,0,0,0,0,LAW ENFORCEMENT,2005,1
6792,200501,1,2000,200501,2,300,1184602,5438517,MICHIGAN,2005,Ice Storm,Z,9,GOGEBIC,MQT,01-JAN-05 20:00:00,CST,02-JAN-05 03:00:00,0,0,0,0,LAW ENFORCEMENT,2005,1
6812,200501,1,2000,200501,2,1000,1184602,5438518,MICHIGAN,2005,Ice Storm,Z,12,MENOMINEE,MQT,01-JAN-05 20:00:00,CST,02-JAN-05 10:00:00,0,0,0,0,LAW ENFORCEMENT,2005,1
6851,200503,7,500,200503,7,1100,1185685,5440793,MICHIGAN,2005,Winter Storm,Z,1,KEWEENAW,MQT,07-MAR-05 05:00:00,EST,07-MAR-05 11:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
6852,200503,7,600,200503,7,1500,1185685,5440794,MICHIGAN,2005,Winter Storm,Z,5,MARQUETTE,MQT,07-MAR-05 06:00:00,EST,07-MAR-05 15:00:00,0,0,0,0,LAW ENFORCEMENT,2005,3
6904,200503,1,600,200503,1,1600,1185684,5440791,MICHIGAN,2005,Heavy Snow,Z,4,BARAGA,MQT,01-MAR-05 06:00:00,EST,01-MAR-05 16:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
6905,200503,7,500,200503,7,1100,1185685,5440792,MICHIGAN,2005,Winter Storm,Z,2,ONTONAGON,MQT,07-MAR-05 05:00:00,EST,07-MAR-05 11:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
6911,200502,27,400,200502,27,1000,1184998,5438054,MICHIGAN,2005,Heavy Snow,Z,2,ONTONAGON,MQT,27-FEB-05 04:00:00,EST,27-FEB-05 10:00:00,0,0,0,0,TRAINED SPOTTER,2005,2
7575,200501,18,1100,200501,19,700,1184632,5438366,MICHIGAN,2005,Heavy Snow,Z,38,LAKE,GRR,18-JAN-05 11:00:00,EST,19-JAN-05 07:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
7576,200501,18,1100,200501,19,700,1184632,5438367,MICHIGAN,2005,Heavy Snow,Z,43,OCEANA,GRR,18-JAN-05 11:00:00,EST,19-JAN-05 07:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
7604,200501,18,1100,200501,19,700,1184632,5438368,MICHIGAN,2005,Heavy Snow,Z,44,NEWAYGO,GRR,18-JAN-05 11:00:00,EST,19-JAN-05 07:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
7605,200501,18,1100,200501,19,700,1184632,5438369,MICHIGAN,2005,Heavy Snow,Z,50,MUSKEGON,GRR,18-JAN-05 11:00:00,EST,19-JAN-05 07:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
7649,200501,21,1900,200501,22,1100,1184606,5438617,MICHIGAN,2005,Heavy Snow,Z,10,IRON,MQT,21-JAN-05 19:00:00,CST,22-JAN-05 11:00:00,0,0,0,0,LAW ENFORCEMENT,2005,1
7730,200501,21,2300,200501,22,1900,1184633,5438370,MICHIGAN,2005,Heavy Snow,Z,50,MUSKEGON,GRR,21-JAN-05 23:00:00,EST,22-JAN-05 19:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
7731,200501,21,2300,200501,22,1900,1184633,5438371,MICHIGAN,2005,Heavy Snow,Z,56,OTTAWA,GRR,21-JAN-05 23:00:00,EST,22-JAN-05 19:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
7740,200501,22,1110,200501,22,1625,1184620,5438761,MICHIGAN,2005,Winter Storm,Z,81,HILLSDALE,IWX,22-JAN-05 11:10:00,EST,22-JAN-05 16:25:00,0,0,0,0,TRAINED SPOTTER,2005,1
7798,200503,7,700,200503,7,1500,1185685,5440795,MICHIGAN,2005,Winter Storm,Z,6,ALGER,MQT,07-MAR-05 07:00:00,EST,07-MAR-05 15:00:00,0,0,0,0,LAW ENFORCEMENT,2005,3
7799,200503,11,700,200503,11,1900,1185686,5440796,MICHIGAN,2005,Heavy Snow,Z,3,NORTHERN HOUGHTON,MQT,11-MAR-05 07:00:00,EST,11-MAR-05 19:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
7800,200503,11,800,200503,11,2000,1185686,5440797,MICHIGAN,2005,Heavy Snow,Z,2,ONTONAGON,MQT,11-MAR-05 08:00:00,EST,11-MAR-05 20:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
7825,200501,4,1900,200501,5,1700,1184631,5438355,MICHIGAN,2005,Heavy Snow,Z,37,MASON,GRR,04-JAN-05 19:00:00,EST,05-JAN-05 17:00:00,0,0,0,0,NWS STORM SURVEY,2005,1
8040,200502,20,2030,200502,20,2300,1185199,5441722,MICHIGAN,2005,Heavy Snow,Z,42,ARENAC,APX,20-FEB-05 20:30:00,EST,20-FEB-05 23:00:00,0,0,0,0,TRAINED SPOTTER,2005,2
8352,200502,14,400,200502,14,430,1185197,5441716,MICHIGAN,2005,Ice Storm,Z,36,IOSCO,APX,14-FEB-05 04:00:00,EST,14-FEB-05 04:30:00,0,0,0,0,TRAINED SPOTTER,2005,2
8353,200502,17,1730,200502,17,2100,1185198,5441717,MICHIGAN,2005,Heavy Snow,Z,22,OTSEGO,APX,17-FEB-05 17:30:00,EST,17-FEB-05 21:00:00,0,0,0,0,NWS EMPLOYEE(OFF DUTY),2005,2
8354,200502,17,800,200502,17,2100,1185198,5441718,MICHIGAN,2005,Heavy Snow,Z,21,ANTRIM,APX,17-FEB-05 08:00:00,EST,17-FEB-05 21:00:00,0,0,0,0,TRAINED SPOTTER,2005,2
8355,200502,17,700,200502,17,2100,1185198,5441719,MICHIGAN,2005,Heavy Snow,Z,19,CHARLEVOIX,APX,17-FEB-05 07:00:00,EST,17-FEB-05 21:00:00,0,0,0,0,TRAINED SPOTTER,2005,2
8356,200502,17,1930,200502,17,2100,1185198,5441720,MICHIGAN,2005,Heavy Snow,Z,28,CRAWFORD,APX,17-FEB-05 19:30:00,EST,17-FEB-05 21:00:00,0,0,0,0,TRAINED SPOTTER,2005,2
8425,200502,20,1930,200502,20,2300,1185199,5441726,MICHIGAN,2005,Heavy Snow,Z,35,OGEMAW,APX,20-FEB-05 19:30:00,EST,20-FEB-05 23:00:00,0,0,0,0,LAW ENFORCEMENT,2005,2
8426,200502,20,2000,200502,20,2300,1185199,5441727,MICHIGAN,2005,Heavy Snow,Z,34,ROSCOMMON,APX,20-FEB-05 20:00:00,EST,20-FEB-05 23:00:00,0,0,0,0,NWS EMPLOYEE(OFF DUTY),2005,2
8427,200502,28,1845,200502,28,2359,1185200,5441728,MICHIGAN,2005,Heavy Snow,Z,28,CRAWFORD,APX,28-FEB-05 18:45:00,EST,28-FEB-05 23:59:00,0,0,0,0,TRAINED SPOTTER,2005,2
8450,200502,20,2030,200502,20,2300,1185199,5441723,MICHIGAN,2005,Heavy Snow,Z,41,GLADWIN,APX,20-FEB-05 20:30:00,EST,20-FEB-05 23:00:00,0,0,0,0,TRAINED SPOTTER,2005,2
8451,200502,20,2000,200502,20,2300,1185199,5441724,MICHIGAN,2005,Heavy Snow,Z,36,IOSCO,APX,20-FEB-05 20:00:00,EST,20-FEB-05 23:00:00,0,0,0,0,TRAINED SPOTTER,2005,2
8452,200502,20,1930,200502,20,2300,1185199,5441725,MICHIGAN,2005,Heavy Snow,Z,33,MISSAUKEE,APX,20-FEB-05 19:30:00,EST,20-FEB-05 23:00:00,0,0,0,0,TRAINED SPOTTER,2005,2
8825,200502,17,1930,200502,17,2100,1185198,5441721,MICHIGAN,2005,Heavy Snow,Z,27,KALKASKA,APX,17-FEB-05 19:30:00,EST,17-FEB-05 21:00:00,0,0,0,0,TRAINED SPOTTER,2005,2
8829,200502,27,1900,200502,28,2359,1185145,5440814,MICHIGAN,2005,Heavy Snow,Z,45,MECOSTA,GRR,27-FEB-05 19:00:00,EST,28-FEB-05 23:59:00,0,0,0,0,NWS STORM SURVEY,2005,2
8830,200502,27,1900,200502,28,2359,1185145,5440815,MICHIGAN,2005,Heavy Snow,Z,46,ISABELLA,GRR,27-FEB-05 19:00:00,EST,28-FEB-05 23:59:00,0,0,0,0,NWS STORM SURVEY,2005,2
8831,200502,27,1900,200502,28,2359,1185145,5440816,MICHIGAN,2005,Heavy Snow,Z,51,MONTCALM,GRR,27-FEB-05 19:00:00,EST,28-FEB-05 23:59:00,0,0,0,0,NWS STORM SURVEY,2005,2
8832,200502,27,1900,200502,28,2359,1185145,5440817,MICHIGAN,2005,Heavy Snow,Z,52,GRATIOT,GRR,27-FEB-05 19:00:00,EST,28-FEB-05 23:59:00,0,0,0,0,NWS STORM SURVEY,2005,2
8833,200502,27,1900,200502,28,2359,1185145,5440818,MICHIGAN,2005,Heavy Snow,Z,58,IONIA,GRR,27-FEB-05 19:00:00,EST,28-FEB-05 23:59:00,0,0,0,0,NWS STORM SURVEY,2005,2
9046,200503,1,600,200503,2,600,1185237,5441269,MICHIGAN,2005,Winter Storm,Z,77,BERRIEN,IWX,01-MAR-05 06:00:00,EST,02-MAR-05 06:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
9973,200503,8,30,200503,8,1930,1185263,5441746,MICHIGAN,2005,Flood,Z,53,SAGINAW,DTX,08-MAR-05 00:30:00,EST,08-MAR-05 19:30:00,0,0,0,0,"AWOS,ASOS,MESONET,ETC",2005,3
10131,200503,1,1100,200503,2,1100,1185258,5441673,MICHIGAN,2005,Heavy Snow,Z,64,ALLEGAN,GRR,01-MAR-05 11:00:00,EST,02-MAR-05 11:00:00,0,0,0,0,NWS STORM SURVEY,2005,3
10151,200503,1,0,200503,1,1800,1185262,5441743,MICHIGAN,2005,Heavy Snow,Z,48,BAY,DTX,01-MAR-05 00:00:00,EST,01-MAR-05 18:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
10152,200503,1,0,200503,1,1800,1185262,5441744,MICHIGAN,2005,Heavy Snow,Z,47,MIDLAND,DTX,01-MAR-05 00:00:00,EST,01-MAR-05 18:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
10153,200503,1,0,200503,1,1800,1185262,5441745,MICHIGAN,2005,Heavy Snow,Z,49,HURON,DTX,01-MAR-05 00:00:00,EST,01-MAR-05 18:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
10231,200503,1,1100,200503,2,1100,1185258,5441674,MICHIGAN,2005,Heavy Snow,Z,71,VAN BUREN,GRR,01-MAR-05 11:00:00,EST,02-MAR-05 11:00:00,0,0,0,0,NWS STORM SURVEY,2005,3
10232,200503,11,1600,200503,12,400,1185259,5441675,MICHIGAN,2005,Heavy Snow,Z,57,KENT,GRR,11-MAR-05 16:00:00,EST,12-MAR-05 04:00:00,0,0,0,0,NWS STORM SURVEY,2005,3
10233,200503,11,1600,200503,12,400,1185259,5441676,MICHIGAN,2005,Heavy Snow,Z,56,OTTAWA,GRR,11-MAR-05 16:00:00,EST,12-MAR-05 04:00:00,0,0,0,0,NWS STORM SURVEY,2005,3
10234,200503,30,2005,200503,30,2005,1185260,5441677,MICHIGAN,2005,Hail,C,121,MUSKEGON,GRR,30-MAR-05 20:05:00,EST,30-MAR-05 20:05:00,0,0,0,0,LAW ENFORCEMENT,2005,3
10235,200503,30,2005,200503,30,2005,1185260,5441678,MICHIGAN,2005,Hail,C,105,MASON,GRR,30-MAR-05 20:05:00,EST,30-MAR-05 20:05:00,0,0,0,0,TRAINED SPOTTER,2005,3
10309,200503,1,0,200503,1,1300,1186242,5444077,MICHIGAN,2005,Heavy Snow,Z,28,CRAWFORD,APX,01-MAR-05 00:00:00,EST,01-MAR-05 13:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
10349,200503,1,0,200503,1,1300,1186242,5444079,MICHIGAN,2005,Heavy Snow,Z,34,ROSCOMMON,APX,01-MAR-05 00:00:00,EST,01-MAR-05 13:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
10350,200503,1,400,200503,1,1300,1186242,5444080,MICHIGAN,2005,Heavy Snow,Z,24,ALPENA,APX,01-MAR-05 04:00:00,EST,01-MAR-05 13:00:00,0,0,0,0,LAW ENFORCEMENT,2005,3
10356,200503,1,0,200503,1,1300,1186242,5444078,MICHIGAN,2005,Heavy Snow,Z,18,PRESQUE ISLE,APX,01-MAR-05 00:00:00,EST,01-MAR-05 13:00:00,0,0,0,0,LAW ENFORCEMENT,2005,3
10472,200502,13,2000,200502,14,800,1185143,5442375,MICHIGAN,2005,Ice Storm,Z,52,GRATIOT,GRR,13-FEB-05 20:00:00,EST,14-FEB-05 08:00:00,0,0,0,0,NWS STORM SURVEY,2005,2
10473,200502,20,500,200502,20,2200,1185144,5442376,MICHIGAN,2005,Heavy Snow,Z,38,LAKE,GRR,20-FEB-05 05:00:00,EST,20-FEB-05 22:00:00,0,0,0,0,NWS STORM SURVEY,2005,2
10474,200502,20,500,200502,20,2200,1185144,5442377,MICHIGAN,2005,Heavy Snow,Z,39,OSCEOLA,GRR,20-FEB-05 05:00:00,EST,20-FEB-05 22:00:00,0,0,0,0,NWS STORM SURVEY,2005,2
10475,200502,20,500,200502,20,2200,1185144,5442378,MICHIGAN,2005,Heavy Snow,Z,40,CLARE,GRR,20-FEB-05 05:00:00,EST,20-FEB-05 22:00:00,0,0,0,0,NWS STORM SURVEY,2005,2
10504,200502,28,2000,200502,28,2359,1185200,5441729,MICHIGAN,2005,Heavy Snow,Z,18,PRESQUE ISLE,APX,28-FEB-05 20:00:00,EST,28-FEB-05 23:59:00,0,0,0,0,LAW ENFORCEMENT,2005,2
10505,200502,28,1630,200502,28,2359,1185200,5441730,MICHIGAN,2005,Heavy Snow,Z,34,ROSCOMMON,APX,28-FEB-05 16:30:00,EST,28-FEB-05 23:59:00,0,0,0,0,TRAINED SPOTTER,2005,2
10786,200503,1,2020,200503,2,600,1185237,5441270,MICHIGAN,2005,Winter Storm,Z,78,CASS,IWX,01-MAR-05 20:20:00,EST,02-MAR-05 06:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
11104,200503,30,2010,200503,30,2010,1185260,5441679,MICHIGAN,2005,Thunderstorm Wind,C,127,OCEANA,GRR,30-MAR-05 20:10:00,EST,30-MAR-05 20:10:00,0,0,0,0,NWS STORM SURVEY,2005,3
11105,200503,30,2043,200503,30,2043,1185260,5441680,MICHIGAN,2005,Thunderstorm Wind,C,123,NEWAYGO,GRR,30-MAR-05 20:43:00,EST,30-MAR-05 20:43:00,0,0,0,0,NWS STORM SURVEY,2005,3
11367,200503,19,1500,200503,19,1600,1186244,5444089,MICHIGAN,2005,Heavy Snow,Z,20,LEELANAU,APX,19-MAR-05 15:00:00,EST,19-MAR-05 16:00:00,0,0,0,0,TRAINED SPOTTER,2005,3
